fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
42,Paris Est,"Appareils électroniques, informatiques, appareils photo"
42,Paris Est,Pièces d'identités et papiers personnels
42,Paris Est,"Bagagerie: sacs, valises, cartables"
42,Paris Est,"Bagagerie: sacs, valises, cartables"
42,Paris Est,"Bagagerie: sacs, valises, cartables"
42,Paris Est,"Appareils électroniques, informatiques, appareils photo"
42,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Est,"Appareils électroniques, informatiques, appareils photo"
42,Paris Est,"Appareils électroniques, informatiques, appareils photo"
42,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Bagagerie: sacs, valises, cartables"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Bagagerie: sacs, valises, cartables"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Bagagerie: sacs, valises, cartables"
41,Paris Est,"Bagagerie: sacs, valises, cartables"
41,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Bagagerie: sacs, valises, cartables"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
41,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
40,Paris Est,Parapluies
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Vêtements, chaussures"
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Est,"Appareils électroniques, informatiques, appareils photo"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
40,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,Pièces d'identités et papiers personnels
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,Pièces d'identités et papiers personnels
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Est,"Bagagerie: sacs, valises, cartables"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Appareils électroniques, informatiques, appareils photo"
39,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Bagagerie: sacs, valises, cartables"
38,Paris Est,"Bagagerie: sacs, valises, cartables"
38,Paris Est,Pièces d'identités et papiers personnels
38,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Appareils électroniques, informatiques, appareils photo"
38,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Est,Pièces d'identités et papiers personnels
38,Paris Est,"Bagagerie: sacs, valises, cartables"
38,Paris Est,"Bagagerie: sacs, valises, cartables"
38,Paris Est,"Bagagerie: sacs, valises, cartables"
37,Paris Est,"Bagagerie: sacs, valises, cartables"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Appareils électroniques, informatiques, appareils photo"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Bagagerie: sacs, valises, cartables"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,Pièces d'identités et papiers personnels
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Appareils électroniques, informatiques, appareils photo"
37,Paris Est,"Appareils électroniques, informatiques, appareils photo"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
37,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Appareils électroniques, informatiques, appareils photo"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Bagagerie: sacs, valises, cartables"
36,Paris Est,"Bagagerie: sacs, valises, cartables"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Bagagerie: sacs, valises, cartables"
36,Paris Est,"Bagagerie: sacs, valises, cartables"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Bagagerie: sacs, valises, cartables"
36,Paris Est,"Appareils électroniques, informatiques, appareils photo"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Appareils électroniques, informatiques, appareils photo"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Bijoux, montres"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,Pièces d'identités et papiers personnels
35,Paris Est,"Bagagerie: sacs, valises, cartables"
35,Paris Est,"Appareils électroniques, informatiques, appareils photo"
35,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,Pièces d'identités et papiers personnels
34,Paris Est,"Vêtements, chaussures"
34,Paris Est,"Appareils électroniques, informatiques, appareils photo"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,"Appareils électroniques, informatiques, appareils photo"
34,Paris Est,"Appareils électroniques, informatiques, appareils photo"
34,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
34,Paris Est,"Vêtements, chaussures"
34,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
34,Paris Est,"Bagagerie: sacs, valises, cartables"
33,Paris Est,"Bagagerie: sacs, valises, cartables"
33,Paris Est,"Bagagerie: sacs, valises, cartables"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Est,"Bagagerie: sacs, valises, cartables"
33,Paris Est,"Bagagerie: sacs, valises, cartables"
33,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Bagagerie: sacs, valises, cartables"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
33,Paris Est,"Appareils électroniques, informatiques, appareils photo"
32,Paris Est,"Bagagerie: sacs, valises, cartables"
32,Paris Est,"Bagagerie: sacs, valises, cartables"
32,Paris Est,"Appareils électroniques, informatiques, appareils photo"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Bagagerie: sacs, valises, cartables"
32,Paris Est,"Bagagerie: sacs, valises, cartables"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Bagagerie: sacs, valises, cartables"
32,Paris Est,"Appareils électroniques, informatiques, appareils photo"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
32,Paris Est,"Bagagerie: sacs, valises, cartables"
32,Paris Est,"Appareils électroniques, informatiques, appareils photo"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Bijoux, montres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,Pièces d'identités et papiers personnels
31,Paris Est,"Appareils électroniques, informatiques, appareils photo"
31,Paris Est,"Appareils électroniques, informatiques, appareils photo"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Bagagerie: sacs, valises, cartables"
31,Paris Est,"Appareils électroniques, informatiques, appareils photo"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
31,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Bagagerie: sacs, valises, cartables"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Bagagerie: sacs, valises, cartables"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Appareils électroniques, informatiques, appareils photo"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
30,Paris Est,"Appareils électroniques, informatiques, appareils photo"
30,Paris Est,"Appareils électroniques, informatiques, appareils photo"
30,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
29,Paris Est,"Appareils électroniques, informatiques, appareils photo"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,"Appareils électroniques, informatiques, appareils photo"
29,Paris Est,"Appareils électroniques, informatiques, appareils photo"
29,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
29,Paris Est,"Appareils électroniques, informatiques, appareils photo"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
29,Paris Est,Pièces d'identités et papiers personnels
29,Paris Est,"Appareils électroniques, informatiques, appareils photo"
29,Paris Est,"Bagagerie: sacs, valises, cartables"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Bijoux, montres"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Bagagerie: sacs, valises, cartables"
28,Paris Est,"Appareils électroniques, informatiques, appareils photo"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Appareils électroniques, informatiques, appareils photo"
28,Paris Est,"Bagagerie: sacs, valises, cartables"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Appareils électroniques, informatiques, appareils photo"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
28,Paris Est,"Appareils électroniques, informatiques, appareils photo"
28,Paris Est,"Appareils électroniques, informatiques, appareils photo"
28,Paris Est,"Bagagerie: sacs, valises, cartables"
28,Paris Est,"Bagagerie: sacs, valises, cartables"
28,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Clés, porte-clés, badge magnétique"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Appareils électroniques, informatiques, appareils photo"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Appareils électroniques, informatiques, appareils photo"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Bagagerie: sacs, valises, cartables"
27,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Bagagerie: sacs, valises, cartables"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Est,"Appareils électroniques, informatiques, appareils photo"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,Pièces d'identités et papiers personnels
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Appareils électroniques, informatiques, appareils photo"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Appareils électroniques, informatiques, appareils photo"
25,Paris Est,"Appareils électroniques, informatiques, appareils photo"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Est,"Appareils électroniques, informatiques, appareils photo"
25,Paris Est,"Bagagerie: sacs, valises, cartables"
25,Paris Est,"Appareils électroniques, informatiques, appareils photo"
24,Paris Est,"Appareils électroniques, informatiques, appareils photo"
24,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
24,Paris Est,"Appareils électroniques, informatiques, appareils photo"
24,Paris Est,"Appareils électroniques, informatiques, appareils photo"
24,Paris Est,Instruments de musique
24,Paris Est,"Bagagerie: sacs, valises, cartables"
24,Paris Est,"Bagagerie: sacs, valises, cartables"
24,Paris Est,"Appareils électroniques, informatiques, appareils photo"
24,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
24,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
24,Paris Est,"Bagagerie: sacs, valises, cartables"
24,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
24,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
23,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
23,Paris Est,"Bagagerie: sacs, valises, cartables"
23,Paris Est,"Bagagerie: sacs, valises, cartables"
23,Paris Est,"Bagagerie: sacs, valises, cartables"
23,Paris Est,"Bagagerie: sacs, valises, cartables"
23,Paris Est,"Appareils électroniques, informatiques, appareils photo"
23,Paris Est,"Bagagerie: sacs, valises, cartables"
23,Paris Est,"Bagagerie: sacs, valises, cartables"
22,Paris Est,"Appareils électroniques, informatiques, appareils photo"
22,Paris Est,"Appareils électroniques, informatiques, appareils photo"
22,Paris Est,"Bagagerie: sacs, valises, cartables"
22,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Est,Pièces d'identités et papiers personnels
22,Paris Est,Pièces d'identités et papiers personnels
22,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Appareils électroniques, informatiques, appareils photo"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Bagagerie: sacs, valises, cartables"
21,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Est,"Livres, articles de papéterie"
20,Paris Est,"Bagagerie: sacs, valises, cartables"
11,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
11,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
11,Paris Est,"Bagagerie: sacs, valises, cartables"
11,Paris Est,"Bagagerie: sacs, valises, cartables"
11,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,Divers
10,Paris Est,"Appareils électroniques, informatiques, appareils photo"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Appareils électroniques, informatiques, appareils photo"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,Divers
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
10,Paris Est,"Appareils électroniques, informatiques, appareils photo"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
10,Paris Est,"Appareils électroniques, informatiques, appareils photo"
10,Paris Est,"Bagagerie: sacs, valises, cartables"
09,Paris Est,"Vélos, trottinettes, accessoires 2 roues"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Bagagerie: sacs, valises, cartables"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Bagagerie: sacs, valises, cartables"
09,Paris Est,"Bagagerie: sacs, valises, cartables"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Appareils électroniques, informatiques, appareils photo"
09,Paris Est,"Appareils électroniques, informatiques, appareils photo"
09,Paris Est,"Appareils électroniques, informatiques, appareils photo"
09,Paris Est,"Appareils électroniques, informatiques, appareils photo"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Appareils électroniques, informatiques, appareils photo"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Bagagerie: sacs, valises, cartables"
09,Paris Est,Divers
09,Paris Est,"Appareils électroniques, informatiques, appareils photo"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Est,"Bagagerie: sacs, valises, cartables"
09,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Appareils électroniques, informatiques, appareils photo"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
08,Paris Est,"Appareils électroniques, informatiques, appareils photo"
08,Paris Est,"Appareils électroniques, informatiques, appareils photo"
08,Paris Est,"Porte-monnaie / portefeuille, argent, titres"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Appareils électroniques, informatiques, appareils photo"
08,Paris Est,"Appareils électroniques, informatiques, appareils photo"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
08,Paris Est,"Bagagerie: sacs, valises, cartables"
